WKT,GEOID,week_ending,biweekly_average_pm_pred,biweekly_average_pm_var
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/06/29,7.62607580892286,0.120795058198139
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/07/13,9.95769810718,4.25926017801157
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/07/27,10.1500484692422,0.759529893481503
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/08/10,6.83379127438313,1.44993435479483
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/08/24,7.15391587372638,0.655546458832055
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/09/07,6.22745636800484,1.02737285607317
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/09/21,6.35418924294116,1.43845107067617
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/10/05,6.68784763081166,1.04597003614421
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/10/19,6.57909946831496,1.89088277242324
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/11/02,8.69950352685596,2.53563816960766
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/11/16,7.9802247800302,6.26905911713444
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/11/30,6.18608781936766,1.17348630434989
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/12/14,13.4417746263502,8.25491319689503
"POINT (-766877.506099576 1897052.70054366)",08031000302,2014/12/28,9.88846599674809,2.47527426009464
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/01/12,10.1357533026047,9.10187652147396
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/01/26,6.10982320551642,1.7363031267809
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/02/09,14.2622221196773,15.509417932826
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/02/23,13.3308036677231,19.4342132829489
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/03/09,9.96092273008122,1.52181584545103
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/03/23,3.53618712255862,0.34300205593937
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/04/06,5.35345596968748,1.02503020353493
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/04/20,5.17951803803988,0.748681042860983
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/05/04,4.35907662772582,0.74715730743704
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/05/18,5.44595618330711,0.252717211888657
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/06/01,6.28039032872383,0.614616364425728
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/06/15,7.47191565833132,1.07968733489736
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/06/29,7.71373680442165,0.0529304394721283
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/07/13,9.9741848670981,4.2317681240487
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/07/27,10.3650499512681,0.456201267439288
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/08/10,6.85721803274709,1.44935952728851
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/08/24,7.18927139514452,0.576160243905941
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/09/07,6.3910558983902,0.729494447694674
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/09/21,6.39984610936876,1.23709986972901
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/10/05,6.73102698654056,0.971789319037256
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/10/19,6.60992240568874,1.85157298260725
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/11/02,8.72326447166453,2.24944360307124
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/11/16,7.99031332589601,6.0804608352355
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/11/30,6.18516053365658,0.892060877875449
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/12/14,13.6629583849603,8.26252138943445
"POINT (-765696.909156819 1896944.11740915)",08031000303,2014/12/28,9.87091040484056,1.85835238914132
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/01/12,10.2720333324091,9.14164565020731
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/01/26,6.13490390720312,1.74088186048283
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/02/09,16.5861820894084,5.36933517550187
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/02/23,13.4622170675338,18.971504172704
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/03/09,9.56723124951536,1.12952965567779
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/03/23,3.3104364926388,0.108467211656298
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/04/06,5.05687408130609,0.631141310785532
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/04/20,4.88478301757644,0.303409723155939
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/05/04,3.95213324916116,0.296819976885781
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/05/18,5.22700352201054,0.153436287840509
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/06/01,6.34102689123767,0.606821298718615
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/06/15,7.49940144584491,1.07259999332503
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/06/29,7.71610582260236,0.0128410192005498
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/07/13,9.99430825638878,4.21755475895806
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/07/27,10.4570371581286,0.13886521901225
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/08/10,6.88336335935943,1.45379588209018
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/08/24,7.26000258025977,0.533074892306391
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/09/07,6.00970805194184,0.247135157311827
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/09/21,6.08691082953222,0.917148382108183
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/10/05,6.81309676664782,0.931661345227583
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/10/19,6.64782935015267,1.83195994651088
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/11/02,8.68708086634742,2.01905915661608
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/11/16,7.92524254560068,5.84397706053734
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/11/30,5.92960191931658,0.556321465950172
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/12/14,13.9601425579403,8.3226288111214
"POINT (-764415.203035787 1897831.78048707)",08031000401,2014/12/28,9.28992433324253,1.23693426329249
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/01/12,10.2177169952748,9.12335141317165
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/01/26,6.10943812689464,1.73829591207124
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/02/09,14.7400940191582,8.70866017007948
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/02/23,13.3392203298707,18.7968881259709
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/03/09,9.95133567360596,1.18494114297336
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/03/23,3.67262345280752,0.172330182792139
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/04/06,5.36479882215937,0.846514156061493
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/04/20,5.16595706875251,0.495006246040365
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/05/04,4.35439362285182,0.485117779978315
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/05/18,5.40307341853666,0.175024919297698
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/06/01,6.32818717532733,0.603093832846511
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/06/15,7.48525629018625,1.06833040916014
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/06/29,7.75607661486748,0.0187404953856807
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/07/13,9.98472837164853,4.20842643880153
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/07/27,10.3295233925962,0.215791377361121
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/08/10,6.88109888284172,1.45100919753569
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/08/24,7.21326184648977,0.516939873873722
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/09/07,6.52304087777153,0.406679461005606
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/09/21,6.41170879341482,1.01734085409751
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/10/05,6.76384057929707,0.915972173728472
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/10/19,6.63367038806333,1.82160982988432
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/11/02,8.70518052991999,2.00162736893841
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/11/16,7.95091475051164,5.84939531196031
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/11/30,6.1430527520677,0.641075175990249
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/12/14,13.8858802236698,8.29839863803943
"POINT (-764473.464326395 1896726.85312604)",08031000402,2014/12/28,9.81753216381685,1.34338187671957
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/01/12,9.97837077587827,9.08955469168534
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/01/26,6.07417873071275,1.73480485705692
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/02/09,12.0181911791007,19.9374015724735
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/02/23,13.0493327734646,20.1028885942922
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/03/09,10.3626100318684,1.80476677150094
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/03/23,3.76953265217444,0.469767298646027
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/04/06,5.54863433378921,1.09773248577641
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/04/20,5.45075485885049,0.873117594756095
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/05/04,4.70004147050194,0.879973255694259
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/05/18,5.65995504519708,0.318902587214795
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/06/01,6.20461500618728,0.628002226604282
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/06/15,7.43089367268568,1.09091453886179
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/06/29,7.59256212523531,0.101653915821429
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/07/13,9.94823973070841,4.25135816235693
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/07/27,10.1008384936983,0.654342379377655
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/08/10,6.83000338028285,1.44824156602129
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/08/24,7.08142805973776,0.633147473274372
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/09/07,6.73030641326913,0.928683063229455
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/09/21,6.64179375620719,1.38860037845188
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/10/05,6.6141854341574,1.02875020084542
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/10/19,6.54865507762185,1.88102327788494
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/11/02,8.71066360003365,2.46020375708108
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/11/16,8.07081249232169,6.22510440434662
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/11/30,6.40570822945977,1.0995665427962
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/12/14,13.3392335784552,8.24621576437185
"POINT (-766976.98717412 1895598.70605012)",08031000501,2014/12/28,10.378247018121,2.29440648586115
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/01/12,10.0693082373342,9.09091372328841
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/01/26,6.08014635136364,1.73464327367122
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/02/09,11.7760459482452,14.1450310163254
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/02/23,13.128523360171,19.3394722906555
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/03/09,10.4115003903033,1.45294625972045
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/03/23,3.89720565264889,0.306649771898135
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/04/06,5.7254408613571,0.996310697349047
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/04/20,5.63244219591037,0.703409262907585
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/05/04,4.8705770032127,0.699737344419892
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/05/18,5.6742702960646,0.236008891117326
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/06/01,6.26034547133793,0.612508416355008
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/06/15,7.45030848678674,1.07724056836009
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/06/29,7.69092704132235,0.0470262179589455
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/07/13,9.96601588295245,4.22500485163029
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/07/27,10.2599085744557,0.40391605207902
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/08/10,6.85334731513464,1.4475019257443
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/08/24,7.12322779207875,0.562273504660402
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/09/07,7.01408714643585,0.665264325242933
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/09/21,6.76002559565244,1.19586808322176
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/10/05,6.66330048485186,0.961575587098992
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/10/19,6.58271195615936,1.8449639492004
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/11/02,8.77134922030219,2.19526516856764
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/11/16,8.09864937931204,6.03668747192923
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/11/30,6.4605128926562,0.841399683518727
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/12/14,13.5681308919832,8.24842741583084
"POINT (-765808.689981512 1895667.02167065)",08031000502,2014/12/28,10.4642317295822,1.73066316414876
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/01/12,10.1445235664177,9.10731508405142
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/01/26,6.08088126580004,1.73620741030392
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/02/09,11.8335709871189,8.85612764781524
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/02/23,13.1410308738942,18.8187929743845
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/03/09,10.4544490175476,1.17473338922463
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/03/23,4.06475451354407,0.174474958236521
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/04/06,5.89454209366174,0.854178005286267
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/04/20,5.72477209015734,0.504804888458871
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/05/04,5.00008224908863,0.494655110853025
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/05/18,5.66129381994808,0.173660319728033
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/06/01,6.30513367048187,0.602318287013324
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/06/15,7.46202426073107,1.0677722717737
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/06/29,7.73519627843198,0.0199025134293891
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/07/13,9.97502394865161,4.20494376089225
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/07/27,10.1868630124843,0.218441659263795
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/08/10,6.87463065213972,1.44870865221805
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/08/24,7.14420736264298,0.514643111788712
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/09/07,7.22138273540337,0.413645027293839
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/09/21,6.85266459838538,1.01477311064382
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/10/05,6.69183351757365,0.916323037519798
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/10/19,6.60404245743099,1.81998263150206
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/11/02,8.78208012064249,1.98887752661789
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/11/16,8.07293689494133,5.83519937090629
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/11/30,6.4824176189052,0.638746115168545
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/12/14,13.7696936983638,8.27472771460161
"POINT (-764716.51914043 1895519.53504791)",08031000600,2014/12/28,10.5070345613212,1.31853543934704
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/01/12,9.90835802590125,9.0930673228356
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/01/26,6.04421797708421,1.73504260278716
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/02/09,10.5214439958454,16.7871306287665
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/02/23,12.7635239175285,20.1583841932185
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/03/09,10.6928323989954,1.7581025992704
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/03/23,3.94574213039574,0.376528084636269
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/04/06,5.74879511579469,1.04982765599109
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/04/20,5.71391640033341,0.777912868823488
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/05/04,4.96952996711286,0.779133998733043
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/05/18,5.81858598380412,0.302122827254486
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/06/01,6.17322057530712,0.628945023064645
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/06/15,7.40204907239284,1.09166681874231
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/06/29,7.49367703243946,0.081722266474557
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/07/13,9.93500167946003,4.25241532052986
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/07/27,10.0196805336469,0.515555004300899
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/08/10,6.82480223808306,1.44830883774991
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/08/24,6.99735933626,0.628636885829684
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/09/07,7.05893707772165,0.772126598305165
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/09/21,6.84510234656713,1.34781567633456
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/10/05,6.53015560238723,1.03106200319543
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/10/19,6.50639832459255,1.88121617820714
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/11/02,8.6978224420463,2.43999894347851
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/11/16,8.15072997151446,6.19332165671762
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/11/30,6.57737190839469,1.04506673387304
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/12/14,13.2359395191649,8.25169010339324
"POINT (-767128.734030772 1894318.82747781)",08031000701,2014/12/28,10.6275834094434,2.19973979045112
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/01/12,9.99869589583216,9.08991377665809
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/01/26,6.04901937602598,1.73440258788027
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/02/09,9.35881889123324,8.36241474676333
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/02/23,12.839605796596,19.406512193503
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/03/09,10.8810298292556,1.31713510786625
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/03/23,4.16372474813913,0.172138567184293
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/04/06,6.24567768774962,0.798013197319638
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/04/20,6.15290522767916,0.449791878348735
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/05/04,5.39159253251484,0.442722616618793
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/05/18,5.92179700694459,0.195629040773611
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/06/01,6.23297987892444,0.612826913765562
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/06/15,7.42052852988247,1.07800267544865
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/06/29,7.59697324048985,0.0286443607411061
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/07/13,9.95646840286331,4.22400806463141
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/07/27,10.1476008909546,0.225533016214872
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/08/10,6.84854224568408,1.4470192759109
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/08/24,7.03618508344712,0.558798835112547
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/09/07,7.55315841373514,0.382633901315164
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/09/21,7.15449531097636,1.06421583125051
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/10/05,6.57582608810321,0.964821142147716
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/10/19,6.54050972376261,1.84529301556849
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/11/02,8.83342943201666,2.14237321179537
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/11/16,8.24663651528913,5.95465446531981
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/11/30,6.78052178217978,0.704353426715593
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/12/14,13.4666334212391,8.24604140838495
"POINT (-765934.097210092 1894331.18906867)",08031000702,2014/12/28,10.9213252315886,1.51206611556267
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/01/12,10.0366647939318,9.10232549932418
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/01/26,6.03815528035576,1.73569468063146
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/02/09,8.23402078113086,1.38966555642944
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/02/23,12.7222250347236,19.074263166121
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/03/09,11.2398540099927,0.903151119206108
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/03/23,4.38123332251213,0.0272009204521236
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/04/06,6.98830122662772,0.252098829079153
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/04/20,6.54667935260601,0.0829060607366294
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/05/04,5.78611872196674,0.0804901356297483
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/05/18,6.08119518777371,0.0927630094105528
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/06/01,6.26158959531156,0.604987800236389
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/06/15,7.41665747608762,1.07169793849085
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/06/29,7.586051820423,0.00406324039040587
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/07/13,9.96641570215236,4.20668789503493
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/07/27,10.0333294285278,0.034974447581499
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/08/10,6.86468304834111,1.44784518907986
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/08/24,7.01451743079704,0.524206354963984
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/09/07,7.9298967880543,0.0628331155335314
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/09/21,7.66942718009532,0.635026531657015
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/10/05,6.56027925092617,0.935087544924167
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/10/19,6.53890031032425,1.8276721993116
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/11/02,8.96365061891564,1.90937190332631
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/11/16,8.32851191134453,5.75048404929722
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/11/30,7.11392509007622,0.327431446186655
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/12/14,13.6010354075083,8.2631164695657
"POINT (-765047.301229738 1893711.59353466)",08031000800,2014/12/28,11.356823496958,0.868496555048434
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/01/12,9.78201428265182,9.12495738646593
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/01/26,5.98976535101471,1.73909286050444
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/02/09,10.4552763199567,19.1454111921256
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/02/23,12.0636871814671,20.5153690538411
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/03/09,10.9359434803191,1.97511853915444
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/03/23,3.92363104517762,0.43237809391659
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/04/06,5.65385784750493,1.09584555347407
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/04/20,5.61352725627591,0.852987428372216
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/05/04,4.88082016233968,0.858474045669969
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/05/18,5.76467173296485,0.331365471442765
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/06/01,6.09318768869629,0.635369718293146
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/06/15,7.33386691705655,1.09844488579168
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/06/29,7.19457520153632,0.0868147054255813
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/07/13,9.89232988152612,4.27072079928386
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/07/27,9.77342072929584,0.591180373060386
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/08/10,6.81452301661249,1.4519211775975
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/08/24,6.80209237460899,0.637515646403432
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/09/07,6.92307906347339,0.876501468861329
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/09/21,6.80589347647411,1.45491876456346
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/10/05,6.33816694146585,1.05739222624907
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/10/19,6.3982082137783,1.8926876491415
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/11/02,8.47664656091651,2.5580388437197
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/11/16,8.13422096837607,6.28656068611716
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/11/30,6.57328643144091,1.16640940668218
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/12/14,13.0517886654022,8.29186950936444
"POINT (-767377.346766328 1891990.9758612)",08031000902,2014/12/28,10.5647738296679,2.41942451817634
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/01/12,9.86518098188499,9.11667646882053
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/01/26,5.99128588110231,1.7380414159982
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/02/09,8.99632034741855,11.3758692577962
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/02/23,12.0994992716241,19.8655242066705
"POINT (-766188.624786908 1891860.42316043)",08031000903,2014/03/09,11.1165397375234,1.60857965328235
